xyzdmxyzcountry,xyzdmxyzrequestyear,xyzdcxyzwelfaretype,xyzdcxyzcoverage,xyzdmxyzinterpolation,xyzdcxyzsurvname,xyzdmxyzcomparability,xyzdmxyzcomparable_spell,xyzdpxyzsi_pov_gini,xyzdpxyzsi_pov_theil,xyzdcxyzpppyear
PER,2009,INC,N,FALSE,ENAHO,3,2004-2022,.4700658,.4156877,2011
PER,2010,INC,N,FALSE,ENAHO,3,2004-2022,.4553792,.3937174,2011
PER,2011,INC,N,FALSE,ENAHO,3,2004-2022,.4466015,.3742017,2011
PER,2012,INC,N,FALSE,ENAHO,3,2004-2022,.4444041,.366224,2011
PER,2013,INC,N,FALSE,ENAHO,3,2004-2022,.438829,.3547651,2011
PER,2014,INC,N,FALSE,ENAHO,3,2004-2022,.4313923,.3405986,2011
PER,2015,INC,N,FALSE,ENAHO,3,2004-2022,.433564,.3464653,2011
PER,2016,INC,N,FALSE,ENAHO,3,2004-2022,.4363925,.3491099,2011
PER,2017,INC,N,FALSE,ENAHO,3,2004-2022,.4329279,.3430082,2011
PER,2018,INC,N,FALSE,ENAHO,3,2004-2022,.4236569,.3216223,2011
PER,2019,INC,N,FALSE,ENAHO,3,2004-2022,.4152826,.3102367,2011
PER,2020,INC,N,FALSE,ENAHO,3,2004-2022,.437428,.3511761,2011
PER,2021,INC,N,FALSE,ENAHO,3,2004-2022,.4012192,.294577,2011
PER,2022,INC,N,FALSE,ENAHO,3,2004-2022,.4034981,.2986597,2011
PHL,2000,INC,N,FALSE,FIES,2,2000,.476527,.4595576,2011
PHL,2003,INC,N,FALSE,FIES,3,2003-2021,.4657645,.4439194,2011
PHL,2006,INC,N,FALSE,FIES,3,2003-2021,.4719773,.4260877,2011
PHL,2009,INC,N,FALSE,FIES,3,2003-2021,.4630938,.430511,2011
PHL,2012,INC,N,FALSE,FIES,3,2003-2021,.464929,.4121182,2011
PHL,2015,INC,N,FALSE,FIES,3,2003-2021,.4455042,.3819992,2011
PHL,2018,INC,N,FALSE,FIES,3,2003-2021,.4227358,.3568024,2011
PHL,2021,INC,N,FALSE,FIES,3,2003-2021,.4067907,.3234841,2011
PNG,1996,CONS,N,FALSE,HIES,0,1996,.4577135,.3778222,2011
PNG,2009,CONS,N,FALSE,HIES,1,2009,.4185079,.3120438,2011
POL,2004,INC,N,FALSE,EU-SILC,3,2004-2021,.3802551,.2613919,2011
POL,2005,INC,N,FALSE,EU-SILC,3,2004-2021,.3580899,.2241058,2011
POL,2006,INC,N,FALSE,EU-SILC,3,2004-2021,.3466876,.216946,2011
POL,2007,INC,N,FALSE,EU-SILC,3,2004-2021,.3400269,.2131156,2011
POL,2008,INC,N,FALSE,EU-SILC,3,2004-2021,.3348585,.2104981,2011
POL,2009,INC,N,FALSE,EU-SILC,3,2004-2021,.3335602,.2001621,2011
POL,2010,INC,N,FALSE,EU-SILC,3,2004-2021,.3321522,.2006339,2011
POL,2011,INC,N,FALSE,EU-SILC,3,2004-2021,.3318104,.1950098,2011
POL,2012,INC,N,FALSE,EU-SILC,3,2004-2021,.3302034,.1922991,2011
POL,2013,INC,N,FALSE,EU-SILC,3,2004-2021,.3313746,.1938276,2011
POL,2014,INC,N,FALSE,EU-SILC,3,2004-2021,.3282449,.1899981,2011
POL,2015,INC,N,FALSE,EU-SILC,3,2004-2021,.3175153,.176782,2011
POL,2016,INC,N,FALSE,EU-SILC,3,2004-2021,.3118983,.1740952,2011
POL,2017,INC,N,FALSE,EU-SILC,3,2004-2021,.2968605,.1539311,2011
POL,2018,INC,N,FALSE,EU-SILC,3,2004-2021,.3021544,.1648893,2011
POL,2019,INC,N,FALSE,EU-SILC,3,2004-2021,.2876029,.1461136,2011
POL,2020,INC,N,FALSE,EU-SILC,3,2004-2021,.2846286,.143032,2011
POL,2021,INC,N,FALSE,EU-SILC,3,2004-2021,.2847967,.1428574,2011
PRT,2003,INC,N,FALSE,EU-SILC,0,2003-2021,.3877535,.2738197,2011
PRT,2004,INC,N,FALSE,EU-SILC,0,2003-2021,.3893884,.2799589,2011
PRT,2005,INC,N,FALSE,EU-SILC,0,2003-2021,.3848007,.277719,2011
PRT,2006,INC,N,FALSE,EU-SILC,0,2003-2021,.3806078,.2628353,2011
PRT,2007,INC,N,FALSE,EU-SILC,0,2003-2021,.3675018,.2466285,2011
PRT,2008,INC,N,FALSE,EU-SILC,0,2003-2021,.3663415,.250394,2011
PRT,2009,INC,N,FALSE,EU-SILC,0,2003-2021,.3490742,.2173305,2011
PRT,2010,INC,N,FALSE,EU-SILC,0,2003-2021,.3584467,.2317093,2011
PRT,2011,INC,N,FALSE,EU-SILC,0,2003-2021,.3634468,.2467229,2011
PRT,2012,INC,N,FALSE,EU-SILC,0,2003-2021,.3603479,.2332463,2011
PRT,2013,INC,N,FALSE,EU-SILC,0,2003-2021,.361871,.2323,2011
PRT,2014,INC,N,FALSE,EU-SILC,0,2003-2021,.3556217,.2257183,2011
PRT,2015,INC,N,FALSE,EU-SILC,0,2003-2021,.355233,.2238716,2011
PRT,2016,INC,N,FALSE,EU-SILC,0,2003-2021,.3519052,.2269637,2011
PRT,2017,INC,N,FALSE,EU-SILC,0,2003-2021,.3380384,.202904,2011
PRT,2018,INC,N,FALSE,EU-SILC,0,2003-2021,.3349256,.2007631,2011
PRT,2019,INC,N,FALSE,EU-SILC,0,2003-2021,.3276275,.1895243,2011
PRT,2020,INC,N,FALSE,EU-SILC,0,2003-2021,.3466863,.2157946,2011
PRT,2021,INC,N,FALSE,EU-SILC,0,2003-2021,.3459204,.2185563,2011
PRY,1990,INC,N,FALSE,EH,0,1990-1995,.4083934,.2896031,2011
PRY,1995,INC,N,FALSE,EH,0,1990-1995,.5815904,.6945129,2011
PRY,1997,INC,N,FALSE,EIH,1,1997-2001,.5489243,.5829128,2011
PRY,1999,INC,N,FALSE,EPH,2,1999,.5457746,.6344704,2011
PRY,2001,INC,N,FALSE,EIH,1,1997-2001,.546293,.6461291,2011
PRY,2002,INC,N,FALSE,EPH,3,2002-2022,.5727629,.8898737,2011
PRY,2003,INC,N,FALSE,EPH,3,2002-2022,.5493835,.6892489,2011
PRY,2004,INC,N,FALSE,EPH,3,2002-2022,.5226281,.6193388,2011
PRY,2005,INC,N,FALSE,EPH,3,2002-2022,.5138179,.5603563,2011
PRY,2006,INC,N,FALSE,EPH,3,2002-2022,.5299549,.6800679,2011
PRY,2007,INC,N,FALSE,EPH,3,2002-2022,.5304121,.702652,2011
PRY,2008,INC,N,FALSE,EPH,3,2002-2022,.5070469,.5562952,2011
PRY,2009,INC,N,FALSE,EPH,3,2002-2022,.4914576,.5006819,2011
PRY,2010,INC,N,FALSE,EPH,3,2002-2022,.5098244,.6106699,2011
PRY,2011,INC,N,FALSE,EPH,3,2002-2022,.5230993,.5893437,2011
PRY,2012,INC,N,FALSE,EPH,3,2002-2022,.4763356,.4636678,2011
PRY,2013,INC,N,FALSE,EPH,3,2002-2022,.4793603,.4555777,2011
PRY,2014,INC,N,FALSE,EPH,3,2002-2022,.5070264,.5928522,2011
PRY,2015,INC,N,FALSE,EPH,3,2002-2022,.4760591,.4509779,2011
PRY,2016,INC,N,FALSE,EPH,3,2002-2022,.4789972,.467018,2011
PRY,2017,INC,N,FALSE,EPH,3,2002-2022,.4854749,.5569265,2011
PRY,2018,INC,N,FALSE,EPH,3,2002-2022,.459551,.4142366,2011
PRY,2019,INC,N,FALSE,EPH,3,2002-2022,.4565064,.4168749,2011
PRY,2020,INC,N,FALSE,EPH,3,2002-2022,.4348194,.3506196,2011
PRY,2021,INC,N,FALSE,EPH,3,2002-2022,.4290557,.3482298,2011
PRY,2022,INC,N,FALSE,EPH,3,2002-2022,.451097,.4044262,2011
PSE,2004,CONS,N,FALSE,PECS,0,2004-2009,.3404466,.2074179,2011
PSE,2005,CONS,N,FALSE,PECS,0,2004-2009,.3474262,.2116109,2011
PSE,2006,CONS,N,FALSE,PECS,0,2004-2009,.3395928,.2083953,2011
PSE,2007,CONS,N,FALSE,PECS,0,2004-2009,.3560608,.2324313,2011
PSE,2009,CONS,N,FALSE,PECS,0,2004-2009,.3446397,.2135129,2011
PSE,2010,CONS,N,FALSE,PECS,1,2010-2016,.3529443,.2266279,2011
PSE,2011,CONS,N,FALSE,PECS,1,2010-2016,.3441524,.2100245,2011
PSE,2016,CONS,N,FALSE,PECS,1,2010-2016,.3369004,.1895627,2011
ROU,2006,INC,N,FALSE,EU-SILC,3,2006-2021,.3964471,.2778754,2011
ROU,2007,INC,N,FALSE,EU-SILC,3,2006-2021,.3754832,.2469194,2011
ROU,2008,INC,N,FALSE,EU-SILC,3,2006-2021,.3643025,.2328377,2011
ROU,2009,INC,N,FALSE,EU-SILC,3,2006-2021,.3556451,.2162999,2011
ROU,2010,INC,N,FALSE,EU-SILC,3,2006-2021,.3547255,.2131392,2011
ROU,2011,INC,N,FALSE,EU-SILC,3,2006-2021,.3587193,.2191856,2011
ROU,2012,INC,N,FALSE,EU-SILC,3,2006-2021,.3654827,.236607,2011
ROU,2013,INC,N,FALSE,EU-SILC,3,2006-2021,.3691772,.2514447,2011
ROU,2014,INC,N,FALSE,EU-SILC,3,2006-2021,.3601154,.2312866,2011
ROU,2015,INC,N,FALSE,EU-SILC,3,2006-2021,.3591389,.2246824,2011
ROU,2016,INC,N,FALSE,EU-SILC,3,2006-2021,.3440694,.2018318,2011
ROU,2017,INC,N,FALSE,EU-SILC,3,2006-2021,.3601683,.2197449,2011
ROU,2018,INC,N,FALSE,EU-SILC,3,2006-2021,.357615,.2163653,2011
